Sr.No.,Course,Job profession,Student,Linguistic,Musical,Bodily_Kinesthetic,Logical_Mathematical,Spatial,Interpersonal,Intrapersonal,Naturalist,s/p,P1,P2,P3,P4,P5,P6,P7,P8,R_Realistic,I_Investigative,A_Artistic,S_Social,E_Enterprising,C_Conventional
,,Archeologist,S3091,11.0,7.0,12.0,13.0,11.0,8.0,20.0,15.0,s3091,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,13.5,14.0,9.666666666666666,14.0,9.5,16.5
,,Archeologist,S3092,12.0,8.0,12.0,13.0,11.0,7.0,17.0,18.0,s3092,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,15.0,15.5,10.333333333333334,12.0,9.5,15.0
,,Archeologist,S3093,13.0,8.0,13.0,13.0,11.0,6.0,15.0,19.0,s3093,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,16.0,16.0,10.666666666666666,10.5,9.5,14.0
,,Archeologist,S3094,14.0,9.0,13.0,13.0,11.0,5.0,18.0,20.0,s3094,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,16.5,16.5,11.333333333333334,11.5,9.5,15.5
,,Archeologist,S3095,11.0,6.0,14.0,13.0,11.0,10.0,19.0,17.0,s3095,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,15.5,15.0,9.333333333333334,14.5,10.5,16.0
,,Archeologist,S3096,12.0,5.0,14.0,13.0,11.0,9.0,20.0,15.0,s3096,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,14.5,14.0,9.333333333333334,14.5,10.5,16.5
,,Archeologist,S3097,13.0,5.0,11.0,13.0,11.0,8.0,17.0,18.0,s3097,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,14.5,15.5,9.666666666666666,12.5,10.5,15.0
,,Archeologist,S3098,14.0,6.0,11.0,13.0,11.0,7.0,19.0,19.0,s3098,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,15.0,16.0,10.333333333333334,13.0,10.5,16.0
,,Archeologist,S3099,11.0,7.0,11.0,13.0,11.0,6.0,18.0,20.0,s3099,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,15.5,16.5,9.666666666666666,12.0,8.5,15.5
,,Archeologist,S3100,12.0,8.0,11.0,13.0,11.0,5.0,16.0,17.0,s3100,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST,14.0,15.0,10.333333333333334,10.5,8.5,14.5
63.0,,Pre Primary Teacher (2020 NEP and Mental Health),S3101,15.0,12.0,18.0,11.0,12.0,20.0,5.0,5.0,s3101,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,11.5,8.0,13.0,12.5,17.5,8.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3102,18.0,13.0,19.0,12.0,12.0,20.0,6.0,6.0,s3102,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,9.0,14.333333333333334,13.0,19.0,9.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3103,19.0,14.0,20.0,13.0,12.0,20.0,7.0,7.0,s3103,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.5,10.0,15.0,13.5,19.5,10.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3104,20.0,11.0,17.0,14.0,12.0,20.0,5.0,5.0,s3104,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,11.0,9.5,14.333333333333334,12.5,20.0,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3105,17.0,12.0,16.0,13.0,12.0,20.0,6.0,6.0,s3105,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,11.0,9.5,13.666666666666666,13.0,18.5,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3106,20.0,13.0,15.0,12.0,12.0,20.0,8.0,7.0,s3106,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,11.0,9.5,15.0,14.0,20.0,10.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3107,15.0,14.0,18.0,11.0,12.0,20.0,9.0,5.0,s3107,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,11.5,8.0,13.666666666666666,14.5,17.5,10.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3108,18.0,11.0,19.0,11.0,12.0,20.0,10.0,6.0,s3108,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,8.5,13.666666666666666,15.0,19.0,10.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3109,19.0,12.0,20.0,12.0,12.0,20.0,8.0,7.0,s3109,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.5,9.5,14.333333333333334,14.0,19.5,10.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3110,20.0,13.0,17.0,13.0,12.0,20.0,9.0,8.0,s3110,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,10.5,15.0,14.5,20.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3111,17.0,14.0,16.0,14.0,12.0,20.0,10.0,9.0,s3111,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,11.5,14.333333333333334,15.0,18.5,12.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3112,15.0,11.0,15.0,13.0,12.0,20.0,8.0,10.0,s3112,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,11.5,12.666666666666666,14.0,17.5,10.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3113,18.0,12.0,18.0,12.0,12.0,20.0,9.0,8.0,s3113,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.0,10.0,14.0,14.5,19.0,10.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3114,19.0,13.0,19.0,11.0,12.0,20.0,10.0,9.0,s3114,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,14.0,10.0,14.666666666666666,15.0,19.5,10.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3115,20.0,14.0,20.0,11.0,12.0,20.0,8.0,10.0,s3115,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,15.0,10.5,15.333333333333334,14.0,20.0,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3116,17.0,11.0,17.0,12.0,12.0,20.0,9.0,8.0,s3116,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,10.0,13.333333333333334,14.5,18.5,10.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3117,19.0,12.0,16.0,13.0,12.0,19.0,10.0,9.0,s3117,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,11.0,14.333333333333334,14.5,19.0,11.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3118,19.0,13.0,15.0,14.0,12.0,19.0,8.0,10.0,s3118,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,12.0,14.666666666666666,13.5,19.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3119,19.0,14.0,20.0,13.0,14.0,19.0,9.0,8.0,s3119,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,14.0,10.5,15.666666666666666,14.0,19.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3120,15.0,11.0,19.0,12.0,14.0,19.0,10.0,9.0,s3120,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,14.0,10.5,13.333333333333334,14.5,17.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3121,18.0,12.0,15.0,11.0,14.0,19.0,8.0,10.0,s3121,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,10.5,14.666666666666666,13.5,18.5,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3122,19.0,13.0,18.0,11.0,14.0,19.0,9.0,6.0,s3122,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.0,8.5,15.333333333333334,14.0,19.0,10.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3123,20.0,14.0,19.0,12.0,14.0,19.0,10.0,6.0,s3123,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,9.0,16.0,14.5,19.5,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3124,17.0,11.0,20.0,13.0,14.0,19.0,6.0,7.0,s3124,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.5,10.0,14.0,12.5,18.0,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3125,19.0,12.0,20.0,14.0,14.0,19.0,8.0,5.0,s3125,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,9.5,15.0,13.5,19.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3126,15.0,13.0,20.0,13.0,14.0,19.0,9.0,6.0,s3126,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.0,9.5,14.0,14.0,17.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3127,18.0,14.0,19.0,12.0,14.0,19.0,10.0,8.0,s3127,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.5,10.0,15.333333333333334,14.5,18.5,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3128,19.0,11.0,15.0,11.0,14.0,19.0,8.0,6.0,s3128,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,10.5,8.5,14.666666666666666,13.5,19.0,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3129,20.0,12.0,18.0,11.0,14.0,19.0,9.0,5.0,s3129,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,11.5,8.0,15.333333333333334,14.0,19.5,10.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3130,17.0,13.0,19.0,12.0,14.0,19.0,10.0,7.0,s3130,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.0,9.5,14.666666666666666,14.5,18.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3131,19.0,14.0,20.0,13.0,14.0,19.0,6.0,5.0,s3131,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,9.0,15.666666666666666,12.5,19.0,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3132,15.0,11.0,19.0,14.0,11.0,19.0,8.0,6.0,s3132,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,10.0,12.333333333333334,13.5,17.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3133,18.0,12.0,20.0,13.0,12.0,19.0,9.0,8.0,s3133,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,14.0,10.5,14.0,14.0,18.5,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3134,19.0,13.0,20.0,12.0,11.0,19.0,10.0,7.0,s3134,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.5,9.5,14.333333333333334,14.5,19.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3135,20.0,14.0,19.0,11.0,12.0,15.0,8.0,7.0,s3135,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.0,9.0,15.333333333333334,11.5,17.5,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3136,17.0,11.0,19.0,11.0,11.0,15.0,9.0,5.0,s3136,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.0,8.0,13.0,12.0,16.0,10.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3137,15.0,12.0,19.0,12.0,13.0,15.0,10.0,6.0,s3137,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.5,9.0,13.333333333333334,12.5,15.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3138,15.0,13.0,19.0,13.0,11.0,15.0,9.0,8.0,s3138,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.5,10.5,13.0,12.0,15.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3139,15.0,14.0,19.0,14.0,11.0,15.0,9.0,7.0,s3139,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.0,10.5,13.333333333333334,12.0,15.0,11.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3140,15.0,11.0,15.0,13.0,14.0,15.0,9.0,5.0,s3140,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,10.0,9.0,13.333333333333334,12.0,15.0,11.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3141,18.0,12.0,18.0,12.0,11.0,15.0,9.0,6.0,s3141,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.0,9.0,13.666666666666666,12.0,16.5,10.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3142,19.0,13.0,18.0,11.0,11.0,15.0,9.0,8.0,s3142,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.0,9.5,14.333333333333334,12.0,17.0,10.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3143,20.0,14.0,19.0,11.0,11.0,15.0,7.0,8.0,s3143,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.5,9.5,15.0,11.0,17.5,9.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3144,17.0,11.0,19.0,12.0,13.0,15.0,5.0,9.0,s3144,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,14.0,10.5,13.666666666666666,10.0,16.0,8.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3145,15.0,12.0,19.0,13.0,11.0,15.0,6.0,7.0,s3145,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.0,10.0,12.666666666666666,10.5,15.0,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3146,18.0,13.0,15.0,14.0,11.0,15.0,7.0,5.0,s3146,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,10.0,9.5,14.0,11.0,16.5,10.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3147,19.0,14.0,18.0,13.0,11.0,15.0,5.0,6.0,s3147,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,12.0,9.5,14.666666666666666,10.0,17.0,9.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3148,20.0,11.0,19.0,12.0,11.0,15.0,6.0,8.0,s3148,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,13.5,10.0,14.0,10.5,17.5,9.0
,,Pre Primary Teacher (2020 NEP and Mental Health),S3149,17.0,12.0,19.0,11.0,11.0,15.0,8.0,9.0,s3149,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,14.0,10.0,13.333333333333334,11.5,16.0,9.5
,,Pre Primary Teacher (2020 NEP and Mental Health),S3150,15.0,11.0,16.0,12.0,11.0,15.0,9.0,6.0,s3150,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR,11.0,9.0,12.333333333333334,12.0,15.0,10.5
64.0,,Primary Teacher,S3151,20.0,19.0,15.0,12.0,5.0,11.0,12.0,6.0,s3151,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,10.5,9.0,14.666666666666666,11.5,15.5,12.0
,,Primary Teacher,S3152,19.0,19.0,16.0,11.0,6.0,11.0,12.0,7.0,s3152,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,11.5,9.0,14.666666666666666,11.5,15.0,11.5
,,Primary Teacher,S3153,18.0,19.0,17.0,13.0,7.0,11.0,12.0,5.0,s3153,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,11.0,9.0,14.666666666666666,11.5,14.5,12.5
,,Primary Teacher,S3154,17.0,19.0,18.0,14.0,5.0,11.0,12.0,6.0,s3154,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,10.0,13.666666666666666,11.5,14.0,13.0
,,Primary Teacher,S3155,16.0,19.0,20.0,12.0,6.0,11.0,12.0,6.0,s3155,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.0,9.0,13.666666666666666,11.5,13.5,12.0
,,Primary Teacher,S3156,15.0,19.0,19.0,12.0,7.0,11.0,12.0,7.0,s3156,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.0,9.5,13.666666666666666,11.5,13.0,12.0
,,Primary Teacher,S3157,19.0,19.0,16.0,12.0,5.0,11.0,12.0,5.0,s3157,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,10.5,8.5,14.333333333333334,11.5,15.0,12.0
,,Primary Teacher,S3158,18.0,19.0,17.0,12.0,6.0,11.0,12.0,6.0,s3158,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,11.5,9.0,14.333333333333334,11.5,14.5,12.0
,,Primary Teacher,S3159,17.0,19.0,18.0,12.0,7.0,11.0,12.0,6.0,s3159,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,9.0,14.333333333333334,11.5,14.0,12.0
,,Primary Teacher,S3160,16.0,19.0,19.0,12.0,8.0,11.0,12.0,7.0,s3160,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.0,9.5,14.333333333333334,11.5,13.5,12.0
,,Primary Teacher,S3161,20.0,19.0,15.0,12.0,9.0,11.0,12.0,5.0,s3161,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,10.0,8.5,16.0,11.5,15.5,12.0
,,Primary Teacher,S3162,19.0,19.0,16.0,12.0,10.0,11.0,12.0,6.0,s3162,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,11.0,9.0,16.0,11.5,15.0,12.0
,,Primary Teacher,S3163,18.0,19.0,17.0,12.0,8.0,11.0,12.0,7.0,s3163,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,9.5,15.0,11.5,14.5,12.0
,,Primary Teacher,S3164,17.0,19.0,18.0,12.0,9.0,11.0,12.0,6.0,s3164,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,9.0,15.0,11.5,14.0,12.0
,,Primary Teacher,S3165,16.0,19.0,20.0,12.0,10.0,11.0,12.0,7.0,s3165,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.5,9.5,15.0,11.5,13.5,12.0
,,Primary Teacher,S3166,15.0,19.0,19.0,12.0,8.0,11.0,12.0,5.0,s3166,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,8.5,14.0,11.5,13.0,12.0
,,Primary Teacher,S3167,19.0,19.0,16.0,12.0,9.0,11.0,12.0,6.0,s3167,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,11.0,9.0,15.666666666666666,11.5,15.0,12.0
,,Primary Teacher,S3168,18.0,19.0,17.0,12.0,10.0,11.0,12.0,6.0,s3168,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,11.5,9.0,15.666666666666666,11.5,14.5,12.0
,,Primary Teacher,S3169,17.0,19.0,18.0,14.0,8.0,11.0,14.0,7.0,s3169,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.5,10.5,14.666666666666666,12.5,14.0,14.0
,,Primary Teacher,S3170,16.0,19.0,19.0,14.0,9.0,11.0,14.0,5.0,s3170,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,9.5,14.666666666666666,12.5,13.5,14.0
,,Primary Teacher,S3171,20.0,19.0,15.0,14.0,8.0,11.0,14.0,6.0,s3171,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,10.5,10.0,15.666666666666666,12.5,15.5,14.0
,,Primary Teacher,S3172,19.0,17.0,16.0,14.0,9.0,11.0,14.0,10.0,s3172,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.0,12.0,15.0,12.5,15.0,14.0
,,Primary Teacher,S3173,18.0,16.0,17.0,14.0,6.0,12.0,14.0,8.0,s3173,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.5,11.0,13.333333333333334,13.0,15.0,14.0
,,Primary Teacher,S3174,17.0,15.0,18.0,14.0,10.0,12.0,14.0,9.0,s3174,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.5,11.5,14.0,13.0,14.5,14.0
,,Primary Teacher,S3175,16.0,20.0,20.0,14.0,8.0,12.0,14.0,6.0,s3175,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.0,10.0,14.666666666666666,13.0,14.0,14.0
,,Primary Teacher,S3176,15.0,19.0,19.0,14.0,9.0,12.0,14.0,10.0,s3176,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,14.5,12.0,14.333333333333334,13.0,13.5,14.0
,,Primary Teacher,S3177,19.0,19.0,16.0,14.0,6.0,12.0,14.0,8.0,s3177,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,11.0,14.666666666666666,13.0,15.5,14.0
,,Primary Teacher,S3178,18.0,19.0,17.0,14.0,8.0,12.0,14.0,9.0,s3178,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.0,11.5,15.0,13.0,15.0,14.0
,,Primary Teacher,S3179,17.0,19.0,18.0,14.0,9.0,12.0,14.0,10.0,s3179,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,14.0,12.0,15.0,13.0,14.5,14.0
,,Primary Teacher,S3180,16.0,19.0,19.0,14.0,6.0,12.0,14.0,8.0,s3180,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.5,11.0,13.666666666666666,13.0,14.0,14.0
,,Primary Teacher,S3181,20.0,17.0,15.0,14.0,10.0,12.0,14.0,9.0,s3181,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,11.5,15.666666666666666,13.0,16.0,14.0
,,Primary Teacher,S3182,19.0,16.0,16.0,11.0,8.0,12.0,11.0,9.0,s3182,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.5,10.0,14.333333333333334,11.5,15.5,11.0
,,Primary Teacher,S3183,18.0,15.0,17.0,11.0,9.0,12.0,11.0,10.0,s3183,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.5,10.5,14.0,11.5,15.0,11.0
,,Primary Teacher,S3184,17.0,20.0,18.0,11.0,7.0,12.0,11.0,8.0,s3184,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.0,9.5,14.666666666666666,11.5,14.5,11.0
,,Primary Teacher,S3185,16.0,19.0,20.0,11.0,7.0,12.0,11.0,9.0,s3185,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,14.5,10.0,14.0,11.5,14.0,11.0
,,Primary Teacher,S3186,15.0,19.0,19.0,11.0,8.0,12.0,11.0,10.0,s3186,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,14.5,10.5,14.0,11.5,13.5,11.0
,,Primary Teacher,S3187,19.0,19.0,16.0,11.0,9.0,12.0,11.0,8.0,s3187,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,9.5,15.666666666666666,11.5,15.5,11.0
,,Primary Teacher,S3188,18.0,19.0,17.0,11.0,6.0,12.0,11.0,9.0,s3188,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.0,10.0,14.333333333333334,11.5,15.0,11.0
,,Primary Teacher,S3189,17.0,19.0,18.0,11.0,10.0,13.0,11.0,10.0,s3189,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,14.0,10.5,15.333333333333334,12.0,15.0,11.0
,,Primary Teacher,S3190,16.0,17.0,19.0,11.0,8.0,13.0,11.0,8.0,s3190,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.5,9.5,13.666666666666666,12.0,14.5,11.0
,,Primary Teacher,S3191,20.0,16.0,15.0,11.0,9.0,13.0,11.0,9.0,s3191,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,10.0,15.0,12.0,16.5,11.0
,,Primary Teacher,S3192,19.0,15.0,15.0,11.0,8.0,13.0,11.0,9.0,s3192,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,10.0,14.0,12.0,16.0,11.0
,,Primary Teacher,S3193,18.0,20.0,16.0,11.0,8.0,13.0,11.0,8.0,s3193,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,9.5,15.333333333333334,12.0,15.5,11.0
,,Primary Teacher,S3194,17.0,20.0,17.0,11.0,9.0,13.0,11.0,9.0,s3194,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.0,10.0,15.333333333333334,12.0,15.0,11.0
,,Primary Teacher,S3195,16.0,20.0,18.0,11.0,6.0,13.0,11.0,6.0,s3195,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.0,8.5,14.0,12.0,14.5,11.0
,,Primary Teacher,S3196,15.0,20.0,20.0,11.0,10.0,13.0,11.0,10.0,s3196,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,15.0,10.5,15.0,12.0,14.0,11.0
,,Primary Teacher,S3197,19.0,20.0,19.0,11.0,8.0,13.0,11.0,8.0,s3197,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.5,9.5,15.666666666666666,12.0,16.0,11.0
,,Primary Teacher,S3198,18.0,20.0,16.0,11.0,9.0,13.0,11.0,9.0,s3198,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.5,10.0,15.666666666666666,12.0,15.5,11.0
,,Primary Teacher,S3199,17.0,20.0,17.0,11.0,7.0,13.0,11.0,10.0,s3199,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,13.5,10.5,14.666666666666666,12.0,15.0,11.0
,,Primary Teacher,S3200,16.0,20.0,18.0,11.0,8.0,13.0,11.0,7.0,s3200,BEST,BEST,BEST,AVG,POOR,AVG,AVG,POOR,12.5,9.0,14.666666666666666,12.0,14.5,11.0
65.0,,"Middle, Higher School Teacher and Professors",S3201,12.0,14.0,11.0,17.0,7.0,15.0,20.0,5.0,s3201,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,8.0,11.0,11.0,17.5,13.5,18.5
,,"Middle, Higher School Teacher and Professors",S3202,13.0,11.0,12.0,16.0,6.0,16.0,19.0,6.0,s3202,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,9.0,11.0,10.0,17.5,14.5,17.5
,,"Middle, Higher School Teacher and Professors",S3203,14.0,13.0,13.0,20.0,5.0,17.0,18.0,7.0,s3203,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,10.0,13.5,10.666666666666666,17.5,15.5,19.0
,,"Middle, Higher School Teacher and Professors",S3204,11.0,12.0,12.0,19.0,8.0,18.0,17.0,5.0,s3204,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,8.5,12.0,10.333333333333334,17.5,14.5,18.0
,,"Middle, Higher School Teacher and Professors",S3205,12.0,13.0,13.0,18.0,9.0,19.0,16.0,6.0,s3205,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,9.5,12.0,11.333333333333334,17.5,15.5,17.0
,,"Middle, Higher School Teacher and Professors",S3206,13.0,12.0,14.0,17.0,10.0,20.0,20.0,7.0,s3206,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,10.5,12.0,11.666666666666666,20.0,16.5,18.5
,,"Middle, Higher School Teacher and Professors",S3207,12.0,11.0,11.0,16.0,9.0,15.0,15.0,5.0,s3207,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,8.0,10.5,10.666666666666666,15.0,13.5,15.5
,,"Middle, Higher School Teacher and Professors",S3208,13.0,14.0,12.0,15.0,8.0,16.0,16.0,6.0,s3208,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,9.0,10.5,11.666666666666666,16.0,14.5,15.5
,,"Middle, Higher School Teacher and Professors",S3209,14.0,11.0,13.0,19.0,6.0,17.0,17.0,7.0,s3209,AVG,AVG,AVG,BEST,POOR,BEST,BEST,POOR,10.0,13.0,10.333333333333334,17.0,15.5,18.0
